,url,sentiment,isExperiential,isPolitical,isInsult,topics
1596193613134073856,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/banu_2023/status/1596193613134073856&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Economy', 'Inflation&poverty']"
1592570838779559936,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BeritanTuran2/status/1592570838779559936&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1592440587923632128,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AzizErguven/status/1592440587923632128&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1591058133555757056,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hak_kerem/status/1591058133555757056&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Crime&justice']"
1593689772937060353,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/haritamuh5/status/1593689772937060353&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1598011117443616769,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/melounall/status/1598011117443616769&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1364606136293486597,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Malivskyr/status/1364606136293486597&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1561482642603884545,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/alierolsun/status/1561482642603884545&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Inflation&poverty', 'Unemployment', 'Democracy']"
1564926450096013313,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sbolusonsoz/status/1564926450096013313&entry.653903203=28452&usp=pp_url
",,,,,
1595472795961532416,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/basaran_sah/status/1595472795961532416&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Inflation&poverty', 'Unemployment']"
1559856274900148227,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hakan198047/status/1559856274900148227&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Economy', 'Education']"
1365726640416976906,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/minminsoz/status/1365726640416976906&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1567932746034470917,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hknhkn020/status/1567932746034470917&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Crime&justice']
1593649159009099777,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetbaran70/status/1593649159009099777&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Crime&justice']"
1583839994896330753,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mustafa38187707/status/1583839994896330753&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['Religion']
1584296190241562625,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BedrettinBeder/status/1584296190241562625&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1561603968534446081,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/salipazaribitti/status/1561603968534446081&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,"['Economy', 'Inflation&poverty']"
1358373154356408321,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/5zizou_/status/1358373154356408321&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Sports']
1586026428000522241,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Dhl1963/status/1586026428000522241&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1353010785342156800,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kara_berna/status/1353010785342156800&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Economy']
1569589330544398336,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhSuCilginUzman/status/1569589330544398336&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['Nationalsecurity']
1596908580963512320,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yasd_asi/status/1596908580963512320&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Corruption', 'Democracy', 'Crime&justice']"
1585666020873830402,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ZermanHalise/status/1585666020873830402&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1569985550760689665,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Winner_Science9/status/1569985550760689665&entry.653903203=28452&usp=pp_url
",,,,,
1435353855143911445,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AknCanTRK13/status/1435353855143911445&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['nan']
1586291713290735616,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MinnosAslan/status/1586291713290735616&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1588795293352751105,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Seyyah___1453/status/1588795293352751105&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,"['Corruption', 'Crime&justice', 'Terrorism', 'Nationalsecurity']"
1448633068558950402,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fenerlieser1/status/1448633068558950402&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['Sports']
1576653232323317760,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/beththemac/status/1576653232323317760&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1419702639042957315,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kurabiyalco/status/1419702639042957315&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,['Corruption']
1383891386710122502,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/cow1717/status/1383891386710122502&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,['Religion']
1586021183958704128,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/spytron/status/1586021183958704128&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1367768153724436484,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/alirizakaynak39/status/1367768153724436484&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Democracy']
1446761961044185094,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/seminishere/status/1446761961044185094&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1591148786407313409,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ambarad_/status/1591148786407313409&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1357690455031488513,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MuzamilSays/status/1357690455031488513&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1594246341969985544,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahimavcu10/status/1594246341969985544&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Economy', 'Inflation&poverty', 'Election']"
1427746815420604417,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/venxzhan/status/1427746815420604417&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,Yes,['Music&TV']
1576986991949815809,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ay33723475Aydin/status/1576986991949815809&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Inflation&poverty', 'Corruption']"
1387876665062264835,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/beylerdenbatu/status/1387876665062264835&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1594655577250070528,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/pnr_gorgun/status/1594655577250070528&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1587013612618514432,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tubagozutok34/status/1587013612618514432&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1583111667931484161,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/KelMevlut/status/1583111667931484161&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1414119735214620672,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hyunthvl/status/1414119735214620672&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1588582127662436352,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HaHanifeha/status/1588582127662436352&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1389207568871010312,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hisseyatirimci1/status/1389207568871010312&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1577024342268837888,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HasAngarali/status/1577024342268837888&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Crime&justice']
1563835236366139392,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/turkceyhun1981/status/1563835236366139392&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,Yes,['nan']
1586115885663600642,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mamo_Memik/status/1586115885663600642&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Corruption', 'Minorities&discrimination']"
1555592006298206209,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/atama2023/status/1555592006298206209&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1566841392755793920,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/N_gvrcn/status/1566841392755793920&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1565312596135354373,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Nursela60044416/status/1565312596135354373&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1400713204943273985,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ucgenmagduru/status/1400713204943273985&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Music&TV']
1595573816213884928,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/blt0661/status/1595573816213884928&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,"['Democracy', 'Election']"
1595480301681229828,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/esukariksiz/status/1595480301681229828&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1585634359612420101,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mustafasenol45/status/1585634359612420101&entry.653903203=28452&usp=pp_url
",Neutral,No,Yes,No,['Election']
1586038264016031744,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetah39699426/status/1586038264016031744&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Advertisement']
1597512443328167936,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MehmetA41362904/status/1597512443328167936&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice']"
1588452263047069697,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mtfdan/status/1588452263047069697&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Minorities&discrimination']
1597337214857641985,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Joker39831854/status/1597337214857641985&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1577390674890133504,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/GozGoz1925lee/status/1577390674890133504&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,['nan']
1454542014129786883,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/derlenemeyenkod/status/1454542014129786883&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Sports']
1595871258985615361,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/s_061974/status/1595871258985615361&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1596928713131642880,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AysuBalal7/status/1596928713131642880&entry.653903203=28452&usp=pp_url
",Positive,No,No,No,['Democracy']
1596394245874647040,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/efendi_inan/status/1596394245874647040&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1355881657635659784,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SavaTfekci1/status/1355881657635659784&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,"['Religion', 'Economy', 'Foreignpolicy']"
1598019136961282049,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Arifekks/status/1598019136961282049&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1590294807796408321,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/irem647937/status/1590294807796408321&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1596541417207500801,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bay_kelam/status/1596541417207500801&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,['Democracy']
1559963768372740098,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/awfhdsr6/status/1559963768372740098&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1408556638982721537,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/rokuboii/status/1408556638982721537&entry.653903203=28452&usp=pp_url
",Positive,No,No,No,['nan']
1590088772644806656,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BetlDemiryildi1/status/1590088772644806656&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1596501798839549953,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Democracy']
1583477966373543936,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tr3424910214991/status/1583477966373543936&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice', 'Terrorism']"
1590448639625035776,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mimar666/status/1590448639625035776&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1352635736537882629,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Limit_less_Life/status/1352635736537882629&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Health']
1569295206255583232,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/26342Mehmet/status/1569295206255583232&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1590825227243884546,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/FatihTurgut1299/status/1590825227243884546&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,"['Democracy', 'Election', 'Crime&justice']"
1417950180805066766,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/remz_demr/status/1417950180805066766&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1434770391390736386,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YumosAk/status/1434770391390736386&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1380225393878257665,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/doganburak29/status/1380225393878257665&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,"['Crime&justice', 'Nationalsecurity']"
